5.173.40.198 - - [10/Jan/2017:18:15:11 +0100] "GET /wp-content/plugins/jj-nextgen-jquery-slider/images/arrows-next.png HTTP/1.1" 200 563 "http://www.flex-dance.pl/wp-content/plugins/jj-nextgen-jquery-slider/stylesheets/nivo-slider.css?ver=3.5.1" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36"
5.173.40.198 - - [10/Jan/2017:18:15:11 +0100] "GET /favicon.ico HTTP/1.1" 200 0 "http://www.flex-dance.pl/" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36"
94.242.55.221 - - [10/Jan/2017:18:15:35 +0100] "POST /xmlrpc.php HTTP/1.1" 200 403 "-" "User-Agent: Mozilla/5.0 (Windows; U; Windows NT 6.1; uk; rv:1.9.2.13) Gecko/20101203 Firefox/3.6.13"
5.173.40.198 - - [10/Jan/2017:18:15:44 +0100] "GET /zespol-nowa-galeria/ HTTP/1.1" 200 10405 "http://www.flex-dance.pl/" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36"
5.173.40.198 - - [10/Jan/2017:18:15:44 +0100] "GET /wp-content/themes/ansta/js/jquery.history.js HTTP/1.1" 200 1745 "http://www.flex-dance.pl/zespol-nowa-galeria/" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36"
5.173.40.198 - - [10/Jan/2017:18:15:44 +0100] "GET /wp-content/themes/ansta/js/jquery.galleriffic.js HTTP/1.1" 200 7769 "http://www.flex-dance.pl/zespol-nowa-galeria/" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36"
5.173.40.198 - - [10/Jan/2017:18:15:44 +0100] "GET /wp-content/themes/ansta/js/jquery.opacityrollover.js HTTP/1.1" 200 482 "http://www.flex-dance.pl/zespol-nowa-galeria/" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36"
5.173.40.198 - - [10/Jan/2017:18:15:44 +0100] "GET /wp-content/gallery/zespol-wszyscy-new/thumbs/maciek.jpg?1 HTTP/1.1" 200 21008 "http://www.flex-dance.pl/zespol-nowa-galeria/" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36"
5.173.40.198 - - [10/Jan/2017:18:15:44 +0100] "GET /wp-content/gallery/zespol-wszyscy-new/thumbs/monika_matusiewicz_m.jpg HTTP/1.1" 200 19130 "http://www.flex-dance.pl/zespol-nowa-galeria/" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36"
5.173.40.198 - - [10/Jan/2017:18:15:44 +0100] "GET /wp-content/gallery/zespol-wszyscy-new/thumbs/agnieszka_slabecka_m.jpg HTTP/1.1" 200 12916 "http://www.flex-dance.pl/zespol-nowa-galeria/" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36"
5.173.40.198 - - [10/Jan/2017:18:15:44 +0100] "GET /wp-content/gallery/zespol-wszyscy-new/thumbs/anna_semmerling_m.jpg HTTP/1.1" 200 17085 "http://www.flex-dance.pl/zespol-nowa-galeria/" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36"
5.173.40.198 - - [10/Jan/2017:18:15:44 +0100] "GET /wp-content/gallery/zespol-wszyscy-new/thumbs/martyna_makles_m.jpg HTTP/1.1" 200 15191 "http://www.flex-dance.pl/zespol-nowa-galeria/" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36"
5.173.40.198 - - [10/Jan/2017:18:15:44 +0100] "GET /wp-content/themes/ansta/img/galleriffic/nextPageArrowWhite.gif HTTP/1.1" 200 79 "http://www.flex-dance.pl/wp-content/themes/ansta/galleriffic-6.css" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36"
5.173.40.198 - - [10/Jan/2017:18:15:44 +0100] "GET /wp-content/themes/ansta/img/galleriffic/prevPageArrowWhite.gif HTTP/1.1" 200 78 "http://www.flex-dance.pl/wp-content/themes/ansta/galleriffic-6.css" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36"
5.173.40.198 - - [10/Jan/2017:18:15:44 +0100] "GET /wp-content/themes/ansta/img/galleriffic/loader.gif HTTP/1.1" 200 10453 "http://www.flex-dance.pl/wp-content/themes/ansta/galleriffic-6.css" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36"
5.173.40.198 - - [10/Jan/2017:18:15:44 +0100] "GET /wp-content/gallery/zespol-wszyscy-new/thumbs/anna_zdun_m.jpg HTTP/1.1" 200 18402 "http://www.flex-dance.pl/zespol-nowa-galeria/" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36"
5.173.40.198 - - [10/Jan/2017:18:15:44 +0100] "GET /wp-content/gallery/zespol-wszyscy-new/thumbs/daria_korewo_m.jpg HTTP/1.1" 200 19159 "http://www.flex-dance.pl/zespol-nowa-galeria/" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36"
5.173.40.198 - - [10/Jan/2017:18:15:44 +0100] "GET /wp-content/gallery/zespol-wszyscy-new/thumbs/ewelina_mlynska_m.jpg HTTP/1.1" 200 17904 "http://www.flex-dance.pl/zespol-nowa-galeria/" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36"
5.173.40.198 - - [10/Jan/2017:18:15:44 +0100] "GET /wp-content/gallery/zespol-wszyscy-new/thumbs/julia_bartoszewska_m.jpg HTTP/1.1" 200 19425 "http://www.flex-dance.pl/zespol-nowa-galeria/" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36"
5.173.40.198 - - [10/Jan/2017:18:15:44 +0100] "GET /wp-content/gallery/zespol-wszyscy-new/thumbs/kamila_wenderlich_m.jpg HTTP/1.1" 200 21787 "http://www.flex-dance.pl/zespol-nowa-galeria/" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36"
5.173.40.198 - - [10/Jan/2017:18:15:44 +0100] "GET /wp-content/gallery/zespol-wszyscy-new/thumbs/karolina_trzonkowska_m.jpg HTTP/1.1" 200 12111 "http://www.flex-dance.pl/zespol-nowa-galeria/" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36"
5.173.40.198 - - [10/Jan/2017:18:15:44 +0100] "GET /wp-content/gallery/zespol-wszyscy-new/thumbs/malwina_ciszewska_m.jpg HTTP/1.1" 200 19805 "http://www.flex-dance.pl/zespol-nowa-galeria/" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36"
5.173.40.198 - - [10/Jan/2017:18:15:44 +0100] "GET /wp-content/gallery/zespol-wszyscy-new/maciek.jpg?1 HTTP/1.1" 200 35108 "http://www.flex-dance.pl/zespol-nowa-galeria/" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36"
5.173.40.198 - - [10/Jan/2017:18:15:44 +0100] "GET /wp-content/gallery/zespol-wszyscy-new/thumbs/monika_rudzka_m.jpg HTTP/1.1" 200 18514 "http://www.flex-dance.pl/zespol-nowa-galeria/" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36"
5.173.40.198 - - [10/Jan/2017:18:15:45 +0100] "GET /favicon.ico HTTP/1.1" 200 0 "http://www.flex-dance.pl/zespol-nowa-galeria/" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36"
5.173.40.198 - - [10/Jan/2017:18:15:45 +0100] "GET /wp-content/gallery/zespol-wszyscy-new/monika_matusiewicz_d.jpg HTTP/1.1" 200 38599 "http://www.flex-dance.pl/zespol-nowa-galeria/" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36"
5.173.40.198 - - [10/Jan/2017:18:15:45 +0100] "GET /wp-content/gallery/zespol-wszyscy-new/martyna_makles_d.jpg HTTP/1.1" 200 62085 "http://www.flex-dance.pl/zespol-nowa-galeria/" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36"
5.173.40.198 - - [10/Jan/2017:18:15:46 +0100] "GET /wp-content/gallery/zespol-wszyscy-new/agnieszka_slabecka_d.jpg HTTP/1.1" 200 47153 "http://www.flex-dance.pl/zespol-nowa-galeria/" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36"
5.173.40.198 - - [10/Jan/2017:18:15:46 +0100] "GET /wp-content/gallery/zespol-wszyscy-new/anna_semmerling_d.jpg HTTP/1.1" 200 39948 "http://www.flex-dance.pl/zespol-nowa-galeria/" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36"
5.173.40.198 - - [10/Jan/2017:18:15:46 +0100] "GET /wp-content/gallery/zespol-wszyscy-new/anna_zdun_d.jpg HTTP/1.1" 200 47200 "http://www.flex-dance.pl/zespol-nowa-galeria/" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36"
5.173.40.198 - - [10/Jan/2017:18:15:46 +0100] "GET /wp-content/gallery/zespol-wszyscy-new/daria_korewo_d.jpg HTTP/1.1" 200 56522 "http://www.flex-dance.pl/zespol-nowa-galeria/" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36"
5.173.40.198 - - [10/Jan/2017:18:15:47 +0100] "GET /favicon.ico HTTP/1.1" 200 0 "http://www.flex-dance.pl/zespol-nowa-galeria/" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36"
5.173.40.198 - - [10/Jan/2017:18:15:47 +0100] "GET /wp-content/gallery/zespol-wszyscy-new/ewelina_mlynska_d.jpg HTTP/1.1" 200 48838 "http://www.flex-dance.pl/zespol-nowa-galeria/" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36"
5.173.40.198 - - [10/Jan/2017:18:15:47 +0100] "GET /wp-content/gallery/zespol-wszyscy-new/julia_bartoszewska_d.jpg HTTP/1.1" 200 62837 "http://www.flex-dance.pl/zespol-nowa-galeria/" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36"
5.173.40.198 - - [10/Jan/2017:18:15:47 +0100] "GET /wp-content/gallery/zespol-wszyscy-new/kamila_wenderlich_d.jpg HTTP/1.1" 200 61547 "http://www.flex-dance.pl/zespol-nowa-galeria/" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36"
5.173.40.198 - - [10/Jan/2017:18:15:47 +0100] "GET /wp-content/gallery/zespol-wszyscy-new/karolina_trzonkowska_d.jpg HTTP/1.1" 200 45776 "http://www.flex-dance.pl/zespol-nowa-galeria/" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36"
5.173.40.198 - - [10/Jan/2017:18:15:48 +0100] "GET /wp-content/gallery/zespol-wszyscy-new/malwina_ciszewska_d.jpg HTTP/1.1" 200 64521 "http://www.flex-dance.pl/zespol-nowa-galeria/" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36"
5.173.40.198 - - [10/Jan/2017:18:15:48 +0100] "GET /wp-content/gallery/zespol-wszyscy-new/monika_rudzka_d.jpg HTTP/1.1" 200 53239 "http://www.flex-dance.pl/zespol-nowa-galeria/" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36"
5.173.40.198 - - [10/Jan/2017:18:15:50 +0100] "GET /favicon.ico HTTP/1.1" 200 0 "http://www.flex-dance.pl/zespol-nowa-galeria/" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36"
5.173.40.198 - - [10/Jan/2017:18:15:51 +0100] "GET /favicon.ico HTTP/1.1" 200 0 "http://www.flex-dance.pl/zespol-nowa-galeria/" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36"
5.173.40.198 - - [10/Jan/2017:18:15:55 +0100] "GET /favicon.ico HTTP/1.1" 200 0 "http://www.flex-dance.pl/zespol-nowa-galeria/" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36"
5.173.40.198 - - [10/Jan/2017:18:15:57 +0100] "GET /favicon.ico HTTP/1.1" 200 0 "http://www.flex-dance.pl/zespol-nowa-galeria/" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36"
5.173.40.198 - - [10/Jan/2017:18:15:59 +0100] "GET /favicon.ico HTTP/1.1" 200 0 "http://www.flex-dance.pl/zespol-nowa-galeria/" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36"
5.173.40.198 - - [10/Jan/2017:18:16:01 +0100] "GET /favicon.ico HTTP/1.1" 200 0 "http://www.flex-dance.pl/zespol-nowa-galeria/" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36"
5.173.40.198 - - [10/Jan/2017:18:16:02 +0100] "GET /favicon.ico HTTP/1.1" 200 0 "http://www.flex-dance.pl/zespol-nowa-galeria/" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36"
5.173.40.198 - - [10/Jan/2017:18:16:04 +0100] "GET /favicon.ico HTTP/1.1" 200 0 "http://www.flex-dance.pl/zespol-nowa-galeria/" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36"
5.173.40.198 - - [10/Jan/2017:18:16:05 +0100] "GET /favicon.ico HTTP/1.1" 200 0 "http://www.flex-dance.pl/zespol-nowa-galeria/" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36"
5.173.40.198 - - [10/Jan/2017:18:16:06 +0100] "GET /favicon.ico HTTP/1.1" 200 0 "http://www.flex-dance.pl/zespol-nowa-galeria/" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36"
5.173.40.198 - - [10/Jan/2017:18:16:07 +0100] "GET /favicon.ico HTTP/1.1" 200 0 "http://www.flex-dance.pl/zespol-nowa-galeria/" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36"
5.173.40.198 - - [10/Jan/2017:18:16:08 +0100] "GET /favicon.ico HTTP/1.1" 200 0 "http://www.flex-dance.pl/zespol-nowa-galeria/" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36"
85.155.231.27 - - [10/Jan/2017:18:19:08 +0100] "POST /xmlrpc.php HTTP/1.1" 200 403 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64; rv:40.0) Gecko/20100101 Firefox/40.1"
178.37.222.71 - - [10/Jan/2017:18:21:29 +0100] "GET /wp-content/gallery/zespol-wszyscy-new/Agnieszka%20Dabkowska.jpg HTTP/1.1" 200 104377 "https://www.google.pl/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36"
66.249.79.101 - - [10/Jan/2017:18:23:10 +0100] "GET /wp-content/gallery/zespol-wszyscy-new/Anna%20Zdun.jpg HTTP/1.1" 304 0 "-" "Googlebot-Image/1.0"
163.172.66.47 - - [10/Jan/2017:18:24:21 +0100] "GET /wp-content/gallery/magic-malbork/dpp_0040.jpg HTTP/1.1" 200 18576 "-" "Mozilla/5.0 (compatible; AhrefsBot/5.2; +http://ahrefs.com/robot/)"
94.242.57.198 - - [10/Jan/2017:18:28:29 +0100] "POST /xmlrpc.php HTTP/1.1" 200 403 "-" "User-Agent: Mozilla/5.0 (Windows; U; Windows NT 6.1; uk; rv:1.9.2.13) Gecko/20101203 Firefox/3.6.13"
66.249.79.109 - - [10/Jan/2017:18:30:29 +0100] "GET /wp-content/gallery/zespol-wszyscy-new/thumbs/Agata%20Saba.jpg?1 HTTP/1.1" 304 0 "-" "Googlebot-Image/1.0"
37.248.164.135 - - [10/Jan/2017:18:30:52 +0100] "GET /wp-content/gallery/polsat-super-hit-festiwal-2016/13321882_1341273055886596_3902979118430433392_n.jpg HTTP/1.1" 200 55919 "https://www.google.pl/" "Mozilla/5.0 (Linux; Android 5.0.2; LG-D620 Build/LRX22G) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.91 Mobile Safari/537.36"
65.55.218.52 - - [10/Jan/2017:18:32:04 +0100] "GET /cheerleaders-flex-trefl-sopot-atrakcja-podczas-uroczystego-otwar-hali-w-legionowie/ HTTP/1.1" 200 3820 "-" "Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.0;  Trident/5.0)"
65.55.218.52 - - [10/Jan/2017:18:32:07 +0100] "GET /wp-content/themes/ansta/style.css?5 HTTP/1.1" 200 1445 "http://www.flex-dance.pl/cheerleaders-flex-trefl-sopot-atrakcja-podczas-uroczystego-otwar-hali-w-legionowie/" "Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.0;  Trident/5.0)"
65.55.212.78 - - [10/Jan/2017:18:32:07 +0100] "GET /wp-content/themes/ansta/js/jquery.innerfade.js HTTP/1.1" 200 1504 "http://www.flex-dance.pl/cheerleaders-flex-trefl-sopot-atrakcja-podczas-uroczystego-otwar-hali-w-legionowie/" "Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.0;  Trident/5.0)"
65.55.218.52 - - [10/Jan/2017:18:32:07 +0100] "GET /wp-content/themes/ansta/js/cloud-carousel.1.0.5.min.js HTTP/1.1" 200 2579 "http://www.flex-dance.pl/cheerleaders-flex-trefl-sopot-atrakcja-podczas-uroczystego-otwar-hali-w-legionowie/" "Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.0;  Trident/5.0)"
65.55.212.78 - - [10/Jan/2017:18:32:07 +0100] "GET /wp-content/themes/ansta/galleriffic-6.css HTTP/1.1" 200 1024 "http://www.flex-dance.pl/cheerleaders-flex-trefl-sopot-atrakcja-podczas-uroczystego-otwar-hali-w-legionowie/" "Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.0;  Trident/5.0)"
65.55.218.52 - - [10/Jan/2017:18:32:07 +0100] "GET /wp-content/plugins/jj-nextgen-jquery-slider/stylesheets/nivo-slider.css?ver=3.5.1 HTTP/1.1" 200 1159 "http://www.flex-dance.pl/cheerleaders-flex-trefl-sopot-atrakcja-podczas-uroczystego-otwar-hali-w-legionowie/" "Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.0;  Trident/5.0)"
65.55.218.52 - - [10/Jan/2017:18:32:07 +0100] "GET /wp-includes/js/jquery/jquery.js?ver=1.8.3 HTTP/1.1" 200 33444 "http://www.flex-dance.pl/cheerleaders-flex-trefl-sopot-atrakcja-podczas-uroczystego-otwar-hali-w-legionowie/" "Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.0;  Trident/5.0)"
65.55.212.78 - - [10/Jan/2017:18:32:07 +0100] "GET /wp-content/plugins/nextgen-gallery/shutter/shutter-reloaded.css?ver=1.3.0 HTTP/1.1" 200 637 "http://www.flex-dance.pl/cheerleaders-flex-trefl-sopot-atrakcja-podczas-uroczystego-otwar-hali-w-legionowie/" "Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.0;  Trident/5.0)"
65.55.212.78 - - [10/Jan/2017:18:32:07 +0100] "GET /wp-content/plugins/jj-nextgen-jquery-slider/script/jquery.jj_ngg_shuffle.js?ver=3.5.1 HTTP/1.1" 200 252 "http://www.flex-dance.pl/cheerleaders-flex-trefl-sopot-atrakcja-podczas-uroczystego-otwar-hali-w-legionowie/" "Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.0;  Trident/5.0)"
65.55.212.78 - - [10/Jan/2017:18:32:07 +0100] "GET /wp-content/plugins/jj-nextgen-jquery-slider/script/jjnggutils.js?ver=3.5.1 HTTP/1.1" 200 364 "http://www.flex-dance.pl/cheerleaders-flex-trefl-sopot-atrakcja-podczas-uroczystego-otwar-hali-w-legionowie/" "Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.0;  Trident/5.0)"
65.55.218.52 - - [10/Jan/2017:18:32:07 +0100] "GET /wp-content/plugins/nextgen-gallery/shutter/shutter-reloaded.js?ver=1.3.0 HTTP/1.1" 200 2833 "http://www.flex-dance.pl/cheerleaders-flex-trefl-sopot-atrakcja-podczas-uroczystego-otwar-hali-w-legionowie/" "Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.0;  Trident/5.0)"
65.55.212.78 - - [10/Jan/2017:18:32:07 +0100] "GET /wp-content/plugins/nextgen-gallery/js/jquery.cycle.all.min.js?ver=2.88 HTTP/1.1" 200 7710 "http://www.flex-dance.pl/cheerleaders-flex-trefl-sopot-atrakcja-podczas-uroczystego-otwar-hali-w-legionowie/" "Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.0;  Trident/5.0)"
65.55.218.52 - - [10/Jan/2017:18:32:07 +0100] "GET /wp-content/plugins/nextgen-gallery/js/ngg.slideshow.min.js?ver=1.05 HTTP/1.1" 200 787 "http://www.flex-dance.pl/cheerleaders-flex-trefl-sopot-atrakcja-podczas-uroczystego-otwar-hali-w-legionowie/" "Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.0;  Trident/5.0)"
65.55.212.78 - - [10/Jan/2017:18:32:08 +0100] "GET /wp-includes/js/comment-reply.min.js?ver=3.5.1 HTTP/1.1" 200 412 "http://www.flex-dance.pl/cheerleaders-flex-trefl-sopot-atrakcja-podczas-uroczystego-otwar-hali-w-legionowie/" "Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.0;  Trident/5.0)"
65.55.218.52 - - [10/Jan/2017:18:32:08 +0100] "GET /wp-content/plugins/nextgen-gallery/css/nggallery.css?ver=1.0.0 HTTP/1.1" 200 1842 "http://www.flex-dance.pl/cheerleaders-flex-trefl-sopot-atrakcja-podczas-uroczystego-otwar-hali-w-legionowie/" "Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.0;  Trident/5.0)"
65.55.212.78 - - [10/Jan/2017:18:32:08 +0100] "GET /wp-content/plugins/jj-nextgen-jquery-slider/script/jquery.nivo.slider.pack.js?ver=2.4 HTTP/1.1" 200 3391 "http://www.flex-dance.pl/cheerleaders-flex-trefl-sopot-atrakcja-podczas-uroczystego-otwar-hali-w-legionowie/" "Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.0;  Trident/5.0)"
149.172.172.135 - - [10/Jan/2017:18:34:08 +0100] "GET /?attachment_id=1172 HTTP/1.1" 200 2695 "http://images.google.de/imgres?imgurl=http%3A%2F%2Fwww.flex-dance.pl%2Fwp-content%2Fuploads%2F2010%2F09%2Fmartyna-d.jpg&imgrefurl=http%3A%2F%2Fwww.flex-dance.pl%2F%3Fattachment_id%3D1172&h=2960&w=2277&tbnid=o2Y4S47gycDdDM%3A&vet=1&docid=xteZKs6kPLGs6M&ei=Oxt1WO_TGcXhafixv8gB&tbm=isch&client=firefox-b&iact=rc&uact=3&dur=489&page=0&start=0&ndsp=57&ved=0ahUKEwiv3Z22jrjRAhXFcBoKHfjYDxkQMwgpKA8wDw&bih=947&biw=1920" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:50.0) Gecko/20100101 Firefox/50.0"
149.172.172.135 - - [10/Jan/2017:18:34:08 +0100] "GET /wp-content/themes/ansta/style.css?5 HTTP/1.1" 200 1445 "http://www.flex-dance.pl/?attachment_id=1172" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:50.0) Gecko/20100101 Firefox/50.0"
149.172.172.135 - - [10/Jan/2017:18:34:08 +0100] "GET /wp-content/themes/ansta/js/jquery.innerfade.js HTTP/1.1" 200 1504 "http://www.flex-dance.pl/?attachment_id=1172" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:50.0) Gecko/20100101 Firefox/50.0"
149.172.172.135 - - [10/Jan/2017:18:34:08 +0100] "GET /wp-content/themes/ansta/js/cloud-carousel.1.0.5.min.js HTTP/1.1" 200 2579 "http://www.flex-dance.pl/?attachment_id=1172" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:50.0) Gecko/20100101 Firefox/50.0"
149.172.172.135 - - [10/Jan/2017:18:34:08 +0100] "GET /wp-content/plugins/jj-nextgen-jquery-slider/script/jquery.nivo.slider.pack.js?ver=2.4 HTTP/1.1" 200 3391 "http://www.flex-dance.pl/?attachment_id=1172" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:50.0) Gecko/20100101 Firefox/50.0"
